human-urine-profile;human-feces-profile;animal-urine-profile;animal-feces-profile;household-grey-water-profile;air-temperature-profile;ghi-profile;drinking-water-demand;electricity-load-profile;cf-aware-profile;timeindex
6.74e-05;0.01031514;0.001194364;1.700983718;0.002469198;9.1227111816;0.0;0.0;12.442841616666676;6.06;2023-06-27T04:00:00Z
6.05e-05;0.009037666;0.001314491;1.805573958;0.002735276;8.6654663086;0.0;0.3951320000000004;17.232534200000018;6.06;2023-06-27T05:00:00Z
5.95e-05;0.010790361;0.001120103;1.613610834;0.002413564;8.7743835449;32.551109314;12.227616000000026;28.680510283333387;6.06;2023-06-27T06:00:00Z
6.27e-05;0.010428787;0.001308703;1.642199884;0.002840326;10.6351928711;192.2488861084;43.38116666666673;32.59630743333338;6.06;2023-06-27T07:00:00Z
6.31e-05;0.010467653;0.001176437;1.551754903;0.00260949;14.4771728516;350.506652832;31.27539633333337;33.32579740000001;6.06;2023-06-27T08:00:00Z
6.1e-05;0.010097188;0.001199995;1.709061495;0.002494343;16.4888000488;501.2088928223;16.22102300000003;63.56555543333332;6.06;2023-06-27T09:00:00Z
6.23e-05;0.009296435;0.001180539;1.563928582;0.002570016;18.833770752;640.4088745117;14.4485761666667;78.09844491666664;6.06;2023-06-27T10:00:00Z
6.8e-05;0.010343215;0.001256803;1.52559592;0.002491381;19.6738586426;660.4088745117;13.75384683333336;116.52665068333329;6.06;2023-06-27T11:00:00Z
5.96e-05;0.011008282;0.001309845;1.690049946;0.002523864;20.086730957;616.3911132812;0.0;141.34932783333323;6.06;2023-06-27T12:00:00Z
5.58e-05;0.010789756;0.001163059;1.592825971;0.002522529;21.3561096191;480.9066772461;7.458975000000002;142.70556274999993;6.06;2023-06-27T13:00:00Z
5.74e-05;0.010117445;0.001177854;1.674398547;0.00249034;20.6801452637;347.6088867188;7.177869333333332;137.5528458166666;6.06;2023-06-27T14:00:00Z
6.45e-05;0.010442818;0.001247392;1.601743274;0.002503993;20.2189025879;215.2711181641;8.831519666666669;132.86477366666662;6.06;2023-06-27T15:00:00Z
5.77e-05;0.010222107;0.001219599;1.625832056;0.002546808;19.4911804199;62.4355545044;32.263693666666704;102.60787589999995;6.06;2023-06-27T16:00:00Z
5.79e-05;0.00936772;0.0012627;1.639923542;0.002539389;15.7618713379;0.3199999928;25.94841600000004;59.93085026666676;6.06;2023-06-27T17:00:00Z
6.64e-05;0.010504291;0.001341769;1.699831281;0.002467723;15.2867736816;0.0;2.0297590000000025;59.37042863333343;6.06;2023-06-27T18:00:00Z
6.24e-05;0.011189304;0.001207207;1.621898126;0.002323128;14.8597412109;0.0;11.074113666666696;45.99709588333337;6.06;2023-06-27T19:00:00Z
6.17e-05;0.011409437;0.001256729;1.663917248;0.002623895;13.6622009277;0.0;10.31615433333336;45.08809508333338;6.06;2023-06-27T20:00:00Z
6.45e-05;0.010303455;0.001377805;1.761650913;0.00242163;13.4364929199;0.0;0.0;33.449268750000044;6.06;2023-06-27T21:00:00Z
6.46e-05;0.01072103;0.001192143;1.680495235;0.002320151;14.6423950195;0.0;0.0;13.438262066666685;6.06;2023-06-27T22:00:00Z
5.99e-05;0.009459455;0.001306788;1.704981349;0.002557011;14.5639953613;0.0;0.0;4.018403983333336;6.06;2023-06-27T23:00:00Z
6.59e-05;0.00979255;0.001225983;1.7507664;0.002542063;13.3683166504;0.0;0.0;3.070108766666668;6.06;2023-06-28T00:00:00Z
6.04e-05;0.010626383;0.001304518;1.670012349;0.00267163;12.876373291;0.0;0.0;7.732586450000007;6.06;2023-06-28T01:00:00Z
6.92e-05;0.010668805;0.001226267;1.680696382;0.002631242;12.488067627;0.0;0.0;10.18757008333334;6.06;2023-06-28T02:00:00Z
6.21e-05;0.00961779;0.001267606;1.823411026;0.002499985;12.0758361816;0.0;0.0;9.997572083333344;6.06;2023-06-28T03:00:00Z
5.64e-05;0.009961369;0.001197575;1.716687014;0.002407068;12.4321594238;0.0;0.0;10.389490900000007;6.06;2023-06-28T04:00:00Z
5.71e-05;0.010001915;0.001220998;1.580997072;0.002672219;11.3089904785;0.0;0.473128000000001;16.44881023333335;6.06;2023-06-28T05:00:00Z
6.51e-05;0.010803719;0.001187684;1.678132115;0.002633716;13.3828430176;22.0266666412;11.769367000000027;30.210878416666727;6.06;2023-06-28T06:00:00Z
6.75e-05;0.010281749;0.001254837;1.529089214;0.002293652;14.155090332;190.5422210693;47.90582800000006;34.90789325000005;6.06;2023-06-28T07:00:00Z
5.75e-05;0.010438431;0.001207434;1.756052581;0.002455447;15.1761169434;332.9777832031;41.56997933333336;36.89318510000001;6.06;2023-06-28T08:00:00Z
5.98e-05;0.010989188;0.001388087;1.523764033;0.002415326;15.6762390137;418.9866638184;16.019295500000027;65.52854791666665;6.06;2023-06-28T09:00:00Z
6.39e-05;0.010695116;0.001195508;1.523088943;0.002432618;18.4170837402;489.2622070312;17.69466933333337;80.64529634999998;6.06;2023-06-28T10:00:00Z
5.97e-05;0.009890579;0.001269891;1.632842936;0.002338119;18.9599304199;504.4088745117;13.853793666666691;110.1844115333333;6.06;2023-06-28T11:00:00Z
5.99e-05;0.010451682;0.001240556;1.88130558;0.002416759;19.580871582;482.4710998535;0.0;142.40166714999992;6.06;2023-06-28T12:00:00Z
6.28e-05;0.009856158;0.001284591;1.753074838;0.002382498;19.3288269043;392.1066589355;6.574576;148.41047906666657;6.06;2023-06-28T13:00:00Z
6.37e-05;0.01048232;0.001142806;1.65636912;0.002507348;19.0600891113;288.2844543457;8.713210333333336;142.16832534999995;6.06;2023-06-28T14:00:00Z
6.21e-05;0.011028718;0.001268003;1.591866516;0.002539294;18.2282409668;156.3022155762;9.715607333333336;126.32918479999996;6.06;2023-06-28T15:00:00Z
6.23e-05;0.010868463;0.001252403;1.557884306;0.002316643;17.2567443848;55.555557251;23.14221000000004;89.58149196666669;6.06;2023-06-28T16:00:00Z
5.77e-05;0.010780761;0.001303332;1.561169077;0.002692975;14.0284729004;0.3199999928;21.674846333333367;60.29626828333341;6.06;2023-06-28T17:00:00Z
6.65e-05;0.010663806;0.001179099;1.636291097;0.002439382;13.033416748;0.0;1.925836000000003;59.49553478333342;6.06;2023-06-28T18:00:00Z
6.53e-05;0.010916185;0.00121474;1.677988206;0.002683274;11.6625061035;0.0;11.701351666666696;48.266807583333375;6.06;2023-06-28T19:00:00Z
6.17e-05;0.010563663;0.001209363;1.55261964;0.002660112;10.9035644531;0.0;10.744230666666688;44.261019183333374;6.06;2023-06-28T20:00:00Z
6.25e-05;0.010812268;0.001320295;1.52067798;0.002295544;11.1341247559;0.0;0.0;33.70750775000005;6.06;2023-06-28T21:00:00Z
6.5e-05;0.010497253;0.001103482;1.693430171;0.002490417;10.5559692383;0.0;0.0;14.240789916666683;6.06;2023-06-28T22:00:00Z
6.36e-05;0.010693789;0.00124859;1.605167321;0.002506113;10.8049621582;0.0;0.0;4.988067650000002;6.06;2023-06-28T23:00:00Z
5.89e-05;0.010549464;0.001273087;1.650333622;0.002469785;10.0372924805;0.0;0.0;2.4901128333333347;6.06;2023-06-29T00:00:00Z
6.35e-05;0.010933704;0.00135274;1.523079148;0.002578184;9.8605651855;0.0;0.0;7.705086633333341;6.06;2023-06-29T01:00:00Z
6.02e-05;0.010973915;0.001203513;1.690814719;0.002685527;8.8652038574;0.0;0.0;9.955071633333343;6.06;2023-06-29T02:00:00Z
6.89e-05;0.010139958;0.001347389;1.741346914;0.002587706;8.5526123047;0.0;0.0;10.90006658333334;6.06;2023-06-29T03:00:00Z
6.26e-05;0.009878485;0.001217845;1.746402321;0.0023692;9.2483215332;0.0;0.0;12.42644593333334;6.06;2023-06-29T04:00:00Z
6.19e-05;0.010319221;0.001215389;1.573724486;0.002411611;9.6544189453;0.0;0.4800720000000008;17.22990703333335;6.06;2023-06-29T05:00:00Z
5.71e-05;0.011404175;0.001290555;1.613939706;0.002354963;9.5419616699;10.2399997711;11.911252666666694;30.646223833333394;6.06;2023-06-29T06:00:00Z
6.15e-05;0.010771238;0.001265126;1.648853493;0.00235343;9.3882141113;62.6133346558;45.035487000000046;31.213552133333383;6.06;2023-06-29T07:00:00Z
6.39e-05;0.009210548;0.001239778;1.55581047;0.002481866;13.399810791;157.2977752686;24.501556666666705;33.09584863333334;6.06;2023-06-29T08:00:00Z
6.31e-05;0.010798787;0.001188878;1.667420798;0.002469463;14.0406188965;297.5289001465;14.262101166666689;62.53987479999999;6.06;2023-06-29T09:00:00Z
6.09e-05;0.009923812;0.001156462;1.617554476;0.002486976;17.2317199707;397.6000061035;16.609278500000034;80.50907023333332;6.06;2023-06-29T10:00:00Z
5.9e-05;0.010467798;0.001215352;1.795902702;0.002438111;18.3538513184;574.7377929688;12.189970833333357;115.1625720166666;6.06;2023-06-29T11:00:00Z
6.06e-05;0.009622364;0.001190172;1.579099255;0.002350024;18.3111572266;483.5555419922;0.0;138.25650474999992;6.06;2023-06-29T12:00:00Z
6.05e-05;0.009195244;0.001122972;1.727639895;0.002685207;18.1887512207;380.3555603027;6.088675000000002;142.6367437833333;6.06;2023-06-29T13:00:00Z
6.5e-05;0.01130237;0.001316013;1.608324802;0.002643853;17.758026123;267.8222351074;9.563626333333335;139.56266821666662;6.06;2023-06-29T14:00:00Z
5.69e-05;0.010939724;0.001210413;1.67884827;0.00256298;16.7118225098;201.4933319092;10.77899033333334;137.76984954999992;6.06;2023-06-29T15:00:00Z
6.24e-05;0.011232071;0.001312373;1.796694639;0.002382085;16.7391967773;56.4799995422;32.705322000000024;82.29675781666667;6.06;2023-06-29T16:00:00Z
5.78e-05;0.010737128;0.001154261;1.657458436;0.002810438;13.6900024414;0.3733333349;28.98061833333337;62.47910828333343;6.06;2023-06-29T17:00:00Z
6.63e-05;0.009653871;0.001181233;1.58055554;0.002649276;11.9978027344;0.0;2.066811000000005;60.42412883333343;6.06;2023-06-29T18:00:00Z
5.82e-05;0.011501298;0.001219367;1.63561993;0.00236686;11.7004089355;0.0;11.904666000000027;47.90004125000004;6.06;2023-06-29T19:00:00Z
6.37e-05;0.00895752;0.001221082;1.735824047;0.002501153;11.6761169434;0.0;9.7748126666667;44.33276970000004;6.06;2023-06-29T20:00:00Z
6.12e-05;0.010349637;0.001268954;1.820423506;0.00261986;9.704284668;0.0;0.0;33.24230788333338;6.06;2023-06-29T21:00:00Z
6.75e-05;0.010076127;0.001062867;1.551675191;0.002520613;9.8994140625;0.0;0.0;13.440472683333349;6.06;2023-06-29T22:00:00Z
6.27e-05;0.010055277;0.001352043;1.440042703;0.002470039;9.6290588379;0.0;0.0;4.469405866666668;6.06;2023-06-29T23:00:00Z
6.14e-05;0.009225315;0.001242197;1.666723851;0.002423498;8.870880127;0.0;0.0;2.0876156499999987;6.06;2023-06-30T00:00:00Z
6.1e-05;0.009652677;0.001327257;1.68021209;0.002498018;8.7554016113;0.0;0.0;5.3851021000000046;6.06;2023-06-30T01:00:00Z
6.26e-05;0.010207246;0.001220897;1.663282558;0.002370544;8.6103210449;0.0;0.0;7.360088933333338;6.06;2023-06-30T02:00:00Z
5.9e-05;0.011155693;0.001236835;1.573496017;0.002573493;8.5379943848;0.0;0.0;9.909072450000004;6.06;2023-06-30T03:00:00Z
6.75e-05;0.00992374;0.001226632;1.72787091;0.002415265;9.3363342285;0.0;0.0;10.89590375000001;6.06;2023-06-30T04:00:00Z
6.2e-05;0.010672558;0.001328219;1.693720603;0.002554573;9.6886291504;0.0;0.4555200000000007;16.77817075000002;6.06;2023-06-30T05:00:00Z
5.79e-05;0.010696242;0.001169538;1.635883404;0.002452785;10.6376953125;11.6977777481;11.5183326666667;31.9671124333334;6.06;2023-06-30T06:00:00Z
5.97e-05;0.010905316;0.001270201;1.71525896;0.002637073;10.6866760254;76.888885498;36.02100666666673;34.14119345000005;6.06;2023-06-30T07:00:00Z
5.63e-05;0.010113913;0.00130434;1.630535059;0.002535277;14.0285644531;153.3866729736;36.1744916666667;44.09195178333335;6.06;2023-06-30T08:00:00Z
6.36e-05;0.011039456;0.00116301;1.74206081;0.002544631;14.6490783691;288.1600036621;14.55857133333336;68.53113334999998;6.06;2023-06-30T09:00:00Z
5.6e-05;0.009826576;0.001237949;1.746233428;0.002570211;17.1646118164;384.2666625977;17.549492500000035;65.83080290000001;6.06;2023-06-30T10:00:00Z
6.18e-05;0.01075571;0.00134577;1.677754113;0.002507267;17.8948059082;567.4310913086;13.11548183333336;110.57773943333332;6.06;2023-06-30T11:00:00Z
5.69e-05;0.010045979;0.001327487;1.577446875;0.002827812;18.6827697754;588.3022460938;0.0;146.46731648333324;6.06;2023-06-30T12:00:00Z
6.12e-05;0.010015104;0.001228361;1.617329565;0.002514485;18.4034118652;377.7422180176;6.658228666666666;161.69230511666655;6.06;2023-06-30T13:00:00Z
6.17e-05;0.010104577;0.001195467;1.725610401;0.002477838;18.5886535645;265.5822143555;8.849400000000008;134.29532674999996;6.06;2023-06-30T14:00:00Z
6.2e-05;0.009614492;0.001187213;1.770871827;0.002273237;18.4567565918;198.7022247314;11.175450333333336;135.90627834999992;6.06;2023-06-30T15:00:00Z
6.01e-05;0.009924864;0.001290967;1.733472263;0.00253483;18.1028747559;66.257774353;25.881832666666693;93.76552311666666;6.06;2023-06-30T16:00:00Z
6.37e-05;0.010595014;0.001319722;1.722459586;0.002486252;14.2255554199;0.4622222185;34.7763166666667;54.77525771666674;6.06;2023-06-30T17:00:00Z
6.29e-05;0.010771583;0.001241693;1.545954462;0.002744629;13.0019226074;0.0;2.1618890000000044;59.04291318333342;6.06;2023-06-30T18:00:00Z
6.22e-05;0.010351567;0.001265492;1.856228823;0.002415793;12.105255127;0.0;11.83552366666669;48.72062336666671;6.06;2023-06-30T19:00:00Z
6.68e-05;0.010945693;0.001208817;1.548996628;0.002437362;11.896270752;0.0;10.974092666666696;45.46426490000004;6.06;2023-06-30T20:00:00Z
6.41e-05;0.009620758;0.001340041;1.724281979;0.002389994;12.3763427734;0.0;0.0;34.26746868333338;6.06;2023-06-30T21:00:00Z
6.86e-05;0.010382238;0.001271145;1.646107531;0.002477562;12.0229187012;0.0;0.0;15.857096683333348;6.06;2023-06-30T22:00:00Z
6.77e-05;0.01079769;0.001222694;1.570077661;0.002472936;12.3167419434;0.0;0.0;5.215893516666667;6.06;2023-06-30T23:00:00Z
6.41e-05;0.010855489;0.001350624;1.839771864;0.00249479;11.7536315918;0.0;0.0;2.872609950000002;6.4;2023-07-01T00:00:00Z
5.72e-05;0.010417085;0.001226253;1.59761439;0.00252721;11.9323730469;0.0;0.0;6.525094500000006;6.4;2023-07-01T01:00:00Z
6.02e-05;0.011584831;0.001336542;1.662301637;0.002367684;11.1363830566;0.0;0.0;9.672573516666672;6.4;2023-07-01T02:00:00Z
6.81e-05;0.010530587;0.001266652;1.621359928;0.002671281;10.4891967773;0.0;0.0;11.765060916666677;6.4;2023-07-01T03:00:00Z
6.22e-05;0.009821707;0.001219449;1.752072085;0.002424627;10.1924438477;0.0;0.0;12.936028000000006;6.4;2023-07-01T04:00:00Z
6.47e-05;0.010571731;0.001260607;1.710888242;0.002460907;10.5469665527;0.0;0.4266279999999999;17.959776300000012;6.4;2023-07-01T05:00:00Z
6.26e-05;0.009634902;0.001295722;1.748678224;0.002502981;11.0578918457;31.5911102295;12.205855333333362;31.35887601666672;6.4;2023-07-01T06:00:00Z
6.26e-05;0.010950286;0.001251962;1.625145657;0.002576429;12.433807373;198.9866638184;33.93025933333339;29.09246213333337;6.4;2023-07-01T07:00:00Z
5.69e-05;0.010248945;0.001269796;1.643404417;0.00260887;15.6466674805;399.4311218262;36.88137500000005;40.04166733333335;6.4;2023-07-01T08:00:00Z
6.58e-05;0.010199353;0.001322925;1.686579662;0.002461556;17.3369445801;556.0888671875;14.944985833333355;56.89062685000002;6.4;2023-07-01T09:00:00Z
6.06e-05;0.01056421;0.001185649;1.714424722;0.002425533;20.3135375977;677.2800292969;16.699833166666707;72.49313674999998;6.4;2023-07-01T10:00:00Z
6.28e-05;0.010355767;0.001298561;1.636739027;0.002481465;20.5387268066;633.8666381836;14.68899233333336;109.59722624999998;6.4;2023-07-01T11:00:00Z
6.4e-05;0.009364424;0.00112966;1.586693517;0.002492191;20.8464660645;594.8088989258;0.0;134.67266483333324;6.4;2023-07-01T12:00:00Z
6.35e-05;0.009249467;0.001198206;1.566094325;0.002618393;20.940612793;542.6311035156;4.788259999999996;150.1728224166666;6.4;2023-07-01T13:00:00Z
6.18e-05;0.010245467;0.001214953;1.554549966;0.002360007;20.3971862793;399.982208252;8.961524666666671;144.8789167666666;6.4;2023-07-01T14:00:00Z
5.87e-05;0.010529521;0.001369245;1.748457148;0.002549576;19.8619689941;256.3022155762;11.56290933333334;140.63152726666658;6.4;2023-07-01T15:00:00Z
6.62e-05;0.010702285;0.001351653;1.658931019;0.002542733;18.3096008301;67.8044433594;29.69450200000003;100.28625376666665;6.4;2023-07-01T16:00:00Z
5.33e-05;0.010276449;0.001254953;1.722149572;0.002508516;16.5732116699;0.4799999893;34.22676233333337;58.5644439500001;6.4;2023-07-01T17:00:00Z
6.1e-05;0.009979675;0.001234991;1.606028564;0.002548927;14.8380432129;0.0;1.936506000000002;61.478769866666745;6.4;2023-07-01T18:00:00Z
5.84e-05;0.010472057;0.001263986;1.503363119;0.002492552;14.0178527832;0.0;11.292902666666691;49.81611980000004;6.4;2023-07-01T19:00:00Z
6.13e-05;0.009973541;0.001297011;1.570097981;0.002677687;13.2373962402;0.0;10.291169333333366;43.89762153333338;6.4;2023-07-01T20:00:00Z
6.31e-05;0.010427581;0.001349151;1.739936023;0.002486298;12.7239074707;0.0;0.0;31.12413403333338;6.4;2023-07-01T21:00:00Z
6.29e-05;0.009617019;0.001258139;1.721715724;0.002447478;11.6168212891;0.0;0.0;13.380282033333348;6.4;2023-07-01T22:00:00Z
6.11e-05;0.010244255;0.001297891;1.725718534;0.002623585;10.6374816895;0.0;0.0;5.63497951666667;6.4;2023-07-01T23:00:00Z
6.74e-05;0.009426874;0.001268464;1.797840581;0.002516006;10.6225891113;0.0;0.0;0.0;6.4;2023-07-02T00:00:00Z
5.96e-05;0.01138519;0.00115685;1.669214918;0.002623808;9.4567565918;0.0;0.0;0.0;6.4;2023-07-02T01:00:00Z
6.33e-05;0.010173199;0.001258585;1.751351791;0.002411283;9.6281738281;0.0;0.0;0.0;6.4;2023-07-02T02:00:00Z
6.33e-05;0.010919436;0.001329894;1.655436312;0.002644145;9.684967041;0.0;0.0;0.0;6.4;2023-07-02T03:00:00Z
6.21e-05;0.010172044;0.001276368;1.697931358;0.002501786;9.5124206543;0.0;0.0;0.232124533333333;6.4;2023-07-02T04:00:00Z
5.94e-05;0.010399228;0.001217392;1.74959849;0.00219526;9.0057678223;0.0;0.4460960000000011;5.687377983333343;6.4;2023-07-02T05:00:00Z
6.49e-05;0.010471987;0.001271769;1.764463841;0.002504096;10.6240539551;28.8888893127;11.141127666666703;18.36384273333339;6.4;2023-07-02T06:00:00Z
6.08e-05;0.009998003;0.001272813;1.459690127;0.002394884;13.722442627;129.991104126;32.94529866666672;14.847892700000044;6.4;2023-07-02T07:00:00Z
6.15e-05;0.010170731;0.001307317;1.674145272;0.002560499;16.8529968262;213.9022216797;28.82078800000004;1.455845416666666;6.4;2023-07-02T08:00:00Z
6.37e-05;0.010214453;0.00114034;1.677398485;0.002431906;18.6761779785;308.6222229004;16.07601900000003;0.7299303166666632;6.4;2023-07-02T09:00:00Z
6.35e-05;0.010740896;0.001230504;1.703200628;0.002474754;19.5535888672;463.1466674805;17.277610666666703;0.6607657333333296;6.4;2023-07-02T10:00:00Z
6.16e-05;0.010013326;0.001182152;1.652461569;0.002555711;20.1918640137;503.0400085449;11.752869333333352;0.5941060499999968;6.4;2023-07-02T11:00:00Z
6.58e-05;0.010606232;0.001305649;1.59368193;0.002491793;20.8499450684;533.8133544922;0.0;0.5425280666666629;6.4;2023-07-02T12:00:00Z
6.21e-05;0.010756386;0.001341557;1.680500627;0.002475762;20.5195617676;414.364440918;7.614185666666673;0.5216977499999969;6.4;2023-07-02T13:00:00Z
5.82e-05;0.010036672;0.001315046;1.740043195;0.00256327;20.4651184082;358.3466796875;10.556314666666667;0.6132804333333295;6.4;2023-07-02T14:00:00Z
6.97e-05;0.010466554;0.001285755;1.560361511;0.002847044;20.0644226074;190.4711151123;10.110080333333336;0.750853966666663;6.4;2023-07-02T15:00:00Z
6.05e-05;0.010726308;0.001220353;1.616743247;0.002461977;19.2704772949;58.7200012207;34.47199533333337;3.648947599999999;6.4;2023-07-02T16:00:00Z
6.44e-05;0.010701977;0.001255553;1.746024812;0.002468579;14.8882141113;0.4622222185;32.30521933333337;30.09696280000008;6.4;2023-07-02T17:00:00Z
6.38e-05;0.010580755;0.001194915;1.798369732;0.002528571;14.8594970703;0.0;2.207881000000004;47.09713860000007;6.4;2023-07-02T18:00:00Z
7.14e-05;0.011244043;0.001248366;1.665008134;0.002344928;14.1683044434;0.0;11.830725666666694;35.6804334166667;6.4;2023-07-02T19:00:00Z
5.96e-05;0.009915546;0.001138359;1.642967641;0.002376947;14.5070495605;0.0;10.199557666666696;31.51688450000004;6.4;2023-07-02T20:00:00Z
6.47e-05;0.01145792;0.001262019;1.679374059;0.002351314;12.8616638184;0.0;0.0;22.6901434666667;6.4;2023-07-02T21:00:00Z
6.7e-05;0.009896402;0.001121999;1.662839712;0.002502827;11.5641174316;0.0;0.0;5.527499366666676;6.4;2023-07-02T22:00:00Z
6.13e-05;0.01007464;0.001212208;1.760435914;0.002359193;11.4420471191;0.0;0.0;0.3704605166666663;6.4;2023-07-02T23:00:00Z
5.7e-05;0.010748172;0.001224296;1.561121018;0.002376208;11.4687194824;0.0;0.0;1.7701182666666655;6.4;2023-07-03T00:00:00Z
5.66e-05;0.011592905;0.001223781;1.618640875;0.002429788;12.2035522461;0.0;0.0;6.297596016666674;6.4;2023-07-03T01:00:00Z
6.42e-05;0.009946515;0.001227111;1.750480339;0.002274781;11.2249450684;0.0;0.0;9.030077800000006;6.4;2023-07-03T02:00:00Z
6.68e-05;0.009627309;0.001237081;1.658097815;0.002510577;9.1169433594;0.0;0.0;10.432568450000009;6.4;2023-07-03T03:00:00Z
5.74e-05;0.010427799;0.0012287;1.715879323;0.00265929;9.2763366699;0.0;0.0;11.336364050000004;6.4;2023-07-03T04:00:00Z
6.74e-05;0.010154795;0.001085353;1.628319467;0.002484734;9.4857788086;0.0;0.4535360000000009;17.88744586666668;6.4;2023-07-03T05:00:00Z
6.15e-05;0.011449356;0.001258908;1.661821999;0.002486552;10.7312927246;27.2177772522;11.803354333333369;29.74471163333339;6.4;2023-07-03T06:00:00Z
6.58e-05;0.010621954;0.001197473;1.47614421;0.002550858;13.8642578125;145.0844421387;43.52993333333339;32.485916550000056;6.4;2023-07-03T07:00:00Z
6.13e-05;0.010053059;0.00124263;1.831787705;0.002683043;17.820526123;218.6666717529;28.013091333333367;52.330213150000006;6.4;2023-07-03T08:00:00Z
6.62e-05;0.010850785;0.001178918;1.82468413;0.002394885;18.5153808594;346.2577819824;13.558745833333356;64.67225023333333;6.4;2023-07-03T09:00:00Z
5.68e-05;0.010787298;0.001214096;1.653442601;0.002701427;21.3036193848;473.1022338867;14.917799333333363;62.73731086666667;6.4;2023-07-03T10:00:00Z
5.93e-05;0.009626484;0.001287613;1.724791249;0.002599303;21.3143615723;435.982208252;15.111069666666692;107.19543148333332;6.4;2023-07-03T11:00:00Z
6.2e-05;0.011884941;0.001258814;1.780320375;0.002723622;21.6328430176;414.5599975586;0.0;148.00509349999993;6.4;2023-07-03T12:00:00Z
5.84e-05;0.01070834;0.001292056;1.606204862;0.002492391;21.8638916016;373.3866577148;9.309852000000006;157.33538194999988;6.4;2023-07-03T13:00:00Z
6.35e-05;0.010407053;0.001214026;1.555782085;0.002569723;21.4430236816;286.453338623;7.490020000000007;137.62181776666662;6.4;2023-07-03T14:00:00Z
6.51e-05;0.010350077;0.001319694;1.658357249;0.002483754;20.7666320801;137.5288848877;9.206677333333342;119.00178381666665;6.4;2023-07-03T15:00:00Z
6.77e-05;0.011415617;0.001285326;1.651979701;0.00255293;21.2175598145;32.6577758789;29.48001000000004;93.58910945;6.4;2023-07-03T16:00:00Z
6.19e-05;0.010593416;0.00127146;1.667178211;0.002393582;17.9491271973;0.3555555642;29.837269666666703;65.2100397833334;6.4;2023-07-03T17:00:00Z
6.38e-05;0.010537654;0.001291682;1.82447501;0.002551743;17.1393127441;0.0;2.296458000000002;65.10412425000008;6.4;2023-07-03T18:00:00Z
6.11e-05;0.009477171;0.001227629;1.656384064;0.002615742;17.2789001465;0.0;12.133240333333362;49.75686946666671;6.4;2023-07-03T19:00:00Z
6.02e-05;0.010084946;0.00130013;1.726335708;0.002594602;16.8766479492;0.0;9.89807200000003;45.17011691666671;6.4;2023-07-03T20:00:00Z
6.27e-05;0.009545446;0.00130479;1.676581715;0.002513656;15.5898742676;0.0;0.0;33.44865755000004;6.4;2023-07-03T21:00:00Z
6e-05;0.010525446;0.001172174;1.608333012;0.002617478;14.615814209;0.0;0.0;13.745297600000017;6.4;2023-07-03T22:00:00Z
6.45e-05;0.010694423;0.001236039;1.559284851;0.002473255;14.3641967773;0.0;0.0;4.489163233333336;6.4;2023-07-03T23:00:00Z
6.02e-05;0.008722378;0.001254279;1.769066741;0.002528217;14.2588806152;0.0;0.0;1.642616983333332;6.4;2023-07-04T00:00:00Z
5.98e-05;0.010348543;0.001274966;1.498070712;0.002592824;14.2383728027;0.0;0.0;4.815105900000003;6.4;2023-07-04T01:00:00Z
5.85e-05;0.009499835;0.001267559;1.846269787;0.002409635;13.0797119141;0.0;0.0;8.170083533333338;6.4;2023-07-04T02:00:00Z
5.98e-05;0.010675926;0.001140623;1.813573386;0.002438624;11.9373168945;0.0;0.0;10.015072733333342;6.4;2023-07-04T03:00:00Z
5.77e-05;0.010630435;0.001128689;1.700337107;0.002845466;13.0965881348;0.0;0.0;11.571750166666671;6.4;2023-07-04T04:00:00Z
5.91e-05;0.009830745;0.001207992;1.740668969;0.002621721;13.2916870117;0.0;0.4759800000000008;17.093580800000016;6.4;2023-07-04T05:00:00Z
6.26e-05;0.010421883;0.001197222;1.547849374;0.002546675;13.9389953613;29.3511104584;11.627867000000029;31.44610821666673;6.4;2023-07-04T06:00:00Z
6.05e-05;0.010573744;0.001232785;1.539158431;0.002300873;16.6841125488;168.2133331299;40.58380900000006;28.80503233333338;6.4;2023-07-04T07:00:00Z
6.18e-05;0.01053874;0.001338112;1.493396415;0.002602357;19.8396911621;325.5289001465;40.41317700000003;33.602854716666684;6.4;2023-07-04T08:00:00Z
5.77e-05;0.011485419;0.001191659;1.71889938;0.002534079;21.6896057129;426.0622253418;15.615787333333364;66.97005825;6.4;2023-07-04T09:00:00Z
6.36e-05;0.010599352;0.001303953;1.704399113;0.00268137;22.3862609863;464.0888977051;14.887858833333372;74.40038468333333;6.4;2023-07-04T10:00:00Z
6.29e-05;0.009720314;0.00130597;1.731721376;0.002477298;23.5444641113;623.5555419922;12.00340750000002;105.82106491666664;6.4;2023-07-04T11:00:00Z
6.26e-05;0.010449658;0.001122419;1.758727997;0.002403482;22.976776123;569.8844604492;0.0;154.55447941666654;6.4;2023-07-04T12:00:00Z
6.51e-05;0.010495172;0.001266073;1.710745512;0.002453989;23.6945495605;489.6000061035;7.584989000000001;149.39439698333325;6.4;2023-07-04T13:00:00Z
6.02e-05;0.010380063;0.001210161;1.650784329;0.002365469;23.6956787109;395.5733337402;10.116214000000006;144.18147836666662;6.4;2023-07-04T14:00:00Z
6.51e-05;0.01029027;0.001247429;1.641272431;0.002488369;23.303894043;233.2977752686;10.87896933333334;135.96824339999995;6.4;2023-07-04T15:00:00Z
