e,fdir,fsr,sp,ssrd,t2m,tp,u10,u100,v10,v100
-4.6508e-06,0.0,0.5885481834,102103.453125,0.0,274.1798095703,5.62668e-05,-2.1490783691,-4.1348266602,-1.4642944336,-2.1198272705
-4.9977e-06,0.0,0.588860929,102100.390625,0.0,274.1037902832,9.67979e-05,-2.6359558105,-4.8000946045,-1.1710968018,-1.6452331543
-5.3144e-06,0.0,0.5891752839,102081.265625,0.0,274.0077514648,0.000128746,-2.8659362793,-5.1578674316,-1.1211242676,-1.4410858154
-6.1074e-06,0.0,0.5894365907,102044.2265625,0.0,274.0569763184,0.0001525879,-2.784576416,-5.1748504639,-1.3320922852,-1.7006072998
-6.9032e-06,0.0,0.5896254778,102041.578125,0.0,274.0650939941,0.0001573563,-2.8470611572,-5.2579803467,-1.4637298584,-1.9964599609
-6.556e-06,0.0,0.5897827148,102052.3984375,0.0,274.0161743164,4.57764e-05,-3.0483551025,-5.4598693848,-1.501663208,-2.1163482666
-1.13191e-05,0.0,0.5899506211,102073.59375,44224.0,274.0149230957,6.4373e-05,-3.6636657715,-6.5408630371,-1.6504821777,-2.408996582
-2.41655e-05,28672.0,0.590264678,102073.2578125,183616.0,274.2308044434,0.0001010895,-4.4851989746,-7.5517730713,-1.3408203125,-2.0355987549
-3.4279e-05,1728.0,0.5894331932,102051.90625,213056.0,274.4042358398,9.48906e-05,-4.1052856445,-6.1585845947,-0.9594726562,-1.1595611572
-4.09361e-05,6656.0,0.5891628265,102001.671875,269696.0,274.2444763184,9.39369e-05,-3.8702697754,-5.7289428711,-1.1285400391,-1.5330047607
-4.01756e-05,0.0,0.5889103413,101999.953125,216128.0,274.0754394531,9.25064e-05,-3.6153869629,-5.3527526855,-1.3596038818,-1.8290863037
-3.85602e-05,0.0,0.5887207985,102002.421875,190208.0,273.9382629395,5.14984e-05,-3.4759674072,-5.1751251221,-1.4698181152,-2.0269927979
-3.03867e-05,192.0,0.5885733962,101990.5625,111104.0,273.6718139648,1.33514e-05,-3.5616607666,-5.3997344971,-1.5559997559,-2.1819458008
-2.5633e-05,0.0,0.5884804726,101997.0078125,26368.0,273.3617553711,3.8147e-06,-3.6022949219,-5.7135467529,-1.644821167,-2.3767089844
-2.29641e-05,0.0,0.5883988142,102023.5,0.0,273.051940918,3.8147e-06,-4.0004119873,-6.256362915,-1.4481964111,-2.0334625244
-2.21387e-05,0.0,0.5883069634,102044.0546875,0.0,272.8363342285,1.9073e-06,-3.8408660889,-6.0584259033,-1.35597229,-1.8523864746
-2.04956e-05,0.0,0.5882345438,102060.8828125,0.0,272.6614990234,9.537e-07,-3.7976379395,-5.9916992188,-1.4815368652,-2.0458679199
-1.39419e-05,0.0,0.5881695747,102074.609375,0.0,272.5595703125,1.4305e-06,-3.8731994629,-6.0886688232,-1.4009857178,-1.9147186279
-1.33268e-05,0.0,0.5880976915,102063.0,0.0,272.4436645508,4.768e-07,-3.6303405762,-5.8126373291,-1.3398895264,-1.7926330566
-1.33119e-05,0.0,0.5880461931,102068.0078125,0.0,272.3466186523,4.768e-07,-3.4561767578,-5.7332611084,-1.5518798828,-2.0882110596
-1.34972e-05,0.0,0.5875476599,102079.53125,0.0,272.2435302734,0.0,-3.7336578369,-5.6206512451,-1.0571594238,-1.3025970459
-1.31319e-05,0.0,0.5874957442,102053.359375,0.0,272.1400146484,0.0,-3.6881103516,-5.5133361816,-1.1129760742,-1.4855194092
-1.2503e-05,0.0,0.5874555111,102018.765625,0.0,271.9352416992,0.0,-3.5159759521,-5.3430175781,-1.2220153809,-1.6942901611
-1.30537e-05,0.0,0.5874203444,102017.28125,0.0,271.8563842773,4.768e-07,-3.573928833,-5.3955078125,-1.481842041,-1.9801635742
-1.21805e-05,0.0,0.5873935819,102017.109375,0.0,271.7635192871,1.4305e-06,-3.6409759521,-5.4967956543,-1.677947998,-2.3183746338
-1.19938e-05,0.0,0.5873760581,101976.109375,0.0,271.6903686523,7.1526e-06,-3.639755249,-5.4835357666,-1.5089111328,-2.1317443848
-1.21759e-05,0.0,0.5873842239,101959.4453125,0.0,271.6327514648,4.76837e-05,-4.4174194336,-6.6084594727,-1.0254516602,-1.5894165039
-1.23535e-05,0.0,0.5873616934,101937.8125,0.0,271.6070251465,3.24249e-05,-3.8387908936,-5.8935241699,-0.883392334,-1.2763519287
-1.18995e-05,0.0,0.5873638391,101910.046875,0.0,271.5502319336,6.38962e-05,-3.4900817871,-5.3817901611,-1.0420074463,-1.4287719727
-8.4215e-06,0.0,0.587415874,101905.53125,0.0,271.444732666,0.0001068115,-3.6748199463,-5.4830322266,-0.9206848145,-1.3171234131
-1.08064e-05,0.0,0.5874946713,101887.765625,37440.0,271.4335327148,0.0001788139,-3.8220977783,-5.61668396,-0.56199646,-0.7882232666
-1.56285e-05,7232.0,0.5875567198,101885.59375,121088.0,271.5804138184,0.0001735687,-3.7451782227,-5.4035186768,-0.3763580322,-0.4563903809
-1.85692e-05,6336.0,0.5875942707,101856.625,196736.0,271.6051635742,0.0001239777,-3.3650817871,-4.7084350586,-0.353302002,-0.3338775635
-2.82349e-05,33536.0,0.5876284242,101813.9375,407040.0,271.866394043,5.62668e-05,-2.9305725098,-4.0980682373,-0.516998291,-0.5606994629
-2.96587e-05,55168.0,0.5876396298,101769.953125,403264.0,272.0284423828,1.19209e-05,-2.9270172119,-4.0931091309,-0.6188354492,-0.7047424316
-2.38593e-05,6144.0,0.5876578689,101732.140625,272448.0,272.0581054688,6.1989e-06,-2.8747406006,-4.0979766846,-0.6520690918,-0.7930908203
-1.6843e-05,1856.0,0.5876799822,101710.4296875,144256.0,272.0413818359,5.722e-06,-3.1871337891,-4.5674743652,-0.811126709,-1.1220855713
-1.04168e-05,0.0,0.5877193213,101708.75,27392.0,272.0539550781,2.861e-06,-3.2124328613,-4.7852935791,-0.6655578613,-0.8681335449
-8.5502e-06,0.0,0.5877146721,101698.1953125,0.0,272.0669555664,2.3842e-06,-2.8185424805,-4.7513122559,-0.7844543457,-0.9888153076
-8.8275e-06,0.0,0.5877162814,101715.71875,0.0,272.1996154785,2.3842e-06,-2.7895050049,-5.0566253662,-0.6720123291,-0.6448669434
-7.7477e-06,0.0,0.5877177715,101711.109375,0.0,272.2412109375,2.3842e-06,-2.7837524414,-5.4565887451,-0.7739105225,-0.4597015381
-5.4874e-06,0.0,0.5877172351,101686.9765625,0.0,272.2302856445,3.8147e-06,-2.7495117188,-5.0783691406,-0.9818725586,-0.8957519531
-5.0876e-06,0.0,0.5877172351,101682.96875,0.0,272.2925109863,9.537e-07,-2.7844390869,-5.4990386963,-1.1100158691,-1.1186828613
-5.1938e-06,0.0,0.5877169371,101680.453125,0.0,272.3275146484,0.0,-2.9727783203,-5.4593963623,-1.1937408447,-1.3208312988
-4.7337e-06,0.0,0.587651968,101662.53125,0.0,272.4687805176,4.768e-07,-3.0873718262,-5.5317687988,-0.8418731689,-0.7354278564
-4.1795e-06,0.0,0.5876505375,101631.2421875,0.0,272.484954834,4.768e-07,-3.0518951416,-5.7030944824,-1.3113555908,-1.308380127
-4.1162e-06,0.0,0.5876504779,101627.71875,0.0,272.4914550781,4.768e-07,-2.7535247803,-5.1089782715,-1.4266967773,-1.7287445068
-3.4566e-06,0.0,0.5876504779,101597.78125,0.0,272.4822998047,9.537e-07,-2.7172498703,-5.0165405273,-1.72706604,-2.3799591064
-3.9297e-06,0.0,0.5876577497,101578.734375,0.0,272.6689758301,1.4305e-06,-2.8630065918,-5.5155792236,-1.9670562744,-3.0539245605
-3.7819e-06,0.0,0.5876541138,101553.484375,0.0,272.7893981934,2.3842e-06,-3.003112793,-5.5836791992,-2.0112609863,-3.0680847168
-4.119e-06,0.0,0.5876540542,101536.5,0.0,272.9769897461,3.3379e-06,-3.0087566376,-5.8734436035,-2.0061340332,-3.0340576172
-4.0373e-06,0.0,0.5876632333,101520.59375,0.0,273.1626586914,4.2915e-06,-3.1654691696,-5.718460083,-1.9872894287,-2.8818664551
-4.0641e-06,0.0,0.5876852274,101499.671875,0.0,273.2410888672,1.4782e-05,-3.113494873,-5.6669158936,-1.9318237305,-2.8222503662
-3.5586e-06,0.0,0.587685287,101511.0625,0.0,273.3392944336,4.7684e-06,-2.9477539062,-5.5030517578,-1.8395843506,-2.6829223633
-4.1928e-06,0.0,0.5876913667,101519.6640625,24832.0,273.3747558594,9.537e-07,-3.0231170654,-5.591003418,-1.9170074463,-2.6859130859
-6.3572e-06,0.0,0.5877206326,101486.78125,97024.0,273.5247802734,3.3379e-06,-2.9888000488,-6.261505127,-2.0539093018,-3.0357208252
-8.4089e-06,0.0,0.5877078772,101523.84375,148800.0,273.5255432129,1.9073e-06,-2.7710876465,-4.4048461914,-1.5573883057,-2.0994567871
-1.18027e-05,6400.0,0.5877147913,101472.71875,259008.0,273.7945251465,1.4305e-06,-2.7986297607,-4.4212799072,-1.7003936768,-2.2921142578
-1.16562e-05,45952.0,0.5877116919,101425.96875,262336.0,274.0386352539,9.537e-07,-2.7333984375,-4.2441558838,-1.600769043,-2.1922149658
-7.8098e-06,3264.0,0.5877081156,101416.6171875,167232.0,274.1884765625,4.768e-07,-2.7093200684,-4.1297607422,-1.8010559082,-2.5560455322
-5.2869e-06,3584.0,0.5877102017,101376.6328125,106944.0,274.4685058594,0.0,-2.4447937012,-4.5806121826,-2.1982421875,-3.4183044434
-1.4266e-06,64.0,0.5877197981,101358.046875,26816.0,274.5209350586,0.0,-3.0069274902,-5.5835876465,-2.0901031494,-3.4026031494
1.378e-07,0.0,0.5877246261,101354.359375,0.0,274.6297607422,0.0,-3.4428863525,-6.3594207764,-1.859664917,-2.9397735596
1.986e-07,0.0,0.5877195001,101343.4921875,0.0,274.7816162109,0.0,-3.6894989014,-6.7536773682,-1.4455871582,-2.0465393066
9.316e-07,0.0,0.5877066851,101332.40625,0.0,274.8223876953,0.0,-3.455581665,-6.4649200439,-1.2707214355,-1.4812011719
8.57e-08,0.0,0.5877180099,101311.5390625,0.0,274.8000793457,0.0,-3.2273406982,-6.2934570312,-1.5903167725,-1.8049621582
4.347e-07,0.0,0.5877414942,101319.53125,0.0,274.8129577637,4.768e-07,-3.2875823975,-6.4945220947,-1.604598999,-1.867477417
2.919e-06,0.0,0.5877611637,101307.875,0.0,274.7724609375,1.1921e-06,-3.1550292969,-6.2786254883,-1.4523773193,-1.5871429443
2.5395e-06,0.0,0.5872300267,101297.734375,0.0,274.9592285156,2.3842e-06,-3.0000457764,-5.9588165283,-1.5409545898,-1.9137878418
3.5376e-06,0.0,0.5872772932,101284.75,0.0,274.9616699219,3.3379e-06,-3.1431274414,-6.0472259521,-1.6211395264,-1.9757537842
3.9674e-06,0.0,0.5873108506,101265.125,0.0,275.0012207031,8.5831e-06,-3.2820892334,-6.1669311523,-1.4120941162,-1.8277435303
2.7688e-06,0.0,0.587362349,101259.15625,0.0,274.9715576172,4.72069e-05,-3.2386779785,-6.0657501221,-1.2491607666,-1.4474945068
2.5947e-06,0.0,0.5875778198,101242.6484375,0.0,274.9553833008,0.0001797676,-3.265411377,-6.0293273926,-1.0532989502,-1.0902709961
2.2401e-06,0.0,0.5904293656,101203.90625,0.0,274.9238891602,0.0003027916,-3.1660766602,-5.9105682373,-0.9813995361,-0.7336273193
-1.0172e-06,0.0,0.592025876,101175.390625,0.0,274.9701538086,0.0002393723,-3.1009368896,-5.7568359375,-1.1318206787,-0.9939117432
-4.5425e-06,0.0,0.5928661823,101194.71875,0.0,275.0938720703,0.0004110336,-2.8869781494,-5.3607788086,-1.0408782959,-0.8359985352
-3.1115e-06,0.0,0.5929887891,101201.9765625,0.0,275.0776977539,0.0003714561,-2.8110809326,-5.2647247314,-1.1068572998,-0.758102417
-5.3605e-06,0.0,0.5929890275,101209.640625,0.0,275.1327514648,0.0004301071,-2.7776184082,-5.1676940918,-1.0400848389,-0.6202850342
-7.6029e-06,1088.0,0.5929913521,101226.734375,19008.0,275.2205200195,0.0001854897,-2.6179351807,-4.812210083,-0.8178863525,-0.2420196533
-1.22271e-05,64.0,0.5929936171,101221.859375,75712.0,275.5471191406,6.1512e-05,-2.4651031494,-4.1975402832,-0.5051879883,0.1480865479
-2.57073e-05,24320.0,0.5929189324,101261.6484375,188800.0,275.7025756836,6.1512e-05,-2.3361968994,-3.6957397461,-0.3397521973,-0.1533660889
-2.7511e-05,6208.0,0.59285748,101240.3515625,237696.0,275.8762512207,0.0001478195,-2.1908569336,-3.2246551514,-0.0186004639,0.3103942871
-2.28153e-05,320.0,0.5928764939,101210.75,204544.0,276.1623535156,0.0001602173,-1.7341461182,-2.6059570312,-0.204864502,0.0651245117
-1.40546e-05,448.0,0.5929198265,101210.65625,138496.0,276.1555175781,9.72748e-05,-1.4488830566,-2.2252960205,-0.1382293701,0.2938842773
-4.9563e-06,320.0,0.5929148197,101199.3125,62016.0,276.1267700195,5.67436e-05,-1.3558654785,-2.1079101562,-0.3949890137,0.4228210449
-2.719e-07,0.0,0.5929608941,101170.4609375,14016.0,276.0191040039,1.33514e-05,-1.0779724121,-1.7856750488,-0.1905212402,0.8849029541
-2.6e-09,0.0,0.5930057764,101176.109375,0.0,275.8371582031,2.861e-06,-0.8135528564,-0.8991088867,0.4537506104,1.5950317383
-9.66e-08,0.0,0.5929919481,101197.84375,0.0,275.733795166,9.537e-07,0.1078186035,0.7086791992,0.9175567627,2.1764678955
-2.084e-07,0.0,0.5929861069,101194.09375,0.0,275.7793579102,9.537e-07,0.9496917725,2.2061462402,0.9925842285,2.0745239258
-3.481e-07,0.0,0.5929809809,101196.7890625,0.0,275.7822875977,6.1989e-06,1.6426696777,3.3666992188,1.094543457,1.9538879395
-6.396e-07,0.0,0.5929756761,101214.171875,0.0,275.7230834961,4.2915e-06,2.0329742432,3.9817810059,1.0881500244,1.7495269775
-1.2408e-06,0.0,0.5929530859,101204.265625,0.0,275.6347045898,3.8147e-06,2.2038421631,4.19581604,0.928894043,1.3932647705
-3.0352e-06,0.0,0.5929356813,101192.734375,0.0,275.6275634766,2.3842e-06,2.1045684814,4.0964813232,0.9428863525,0.9937896729
-3.9642e-06,0.0,0.5929327011,101159.953125,0.0,275.4655761719,1.9073e-06,2.2525939941,4.3285827637,0.9908752441,1.1531829834
-5.4496e-06,0.0,0.5929110646,101134.1875,0.0,275.2935791016,1.9073e-06,2.3542022705,4.3543548584,0.8034057617,0.9313659668
-3.6936e-06,0.0,0.5928916931,101111.3203125,0.0,275.0696411133,3.8147e-06,2.2798461914,4.2445220947,0.4906616211,0.2610015869
-6.0534e-06,0.0,0.5928416848,101086.625,0.0,275.0432739258,1.4782e-05,2.2495422363,3.8021087646,0.4600219727,0.197265625
-6.8934e-06,0.0,0.5928106308,101038.96875,0.0,274.9686889648,3.29018e-05,2.113067627,3.8433990479,0.9251556396,1.0284118652
-8.347e-06,0.0,0.5927471519,100999.625,0.0,274.9061889648,3.38554e-05,2.6222686768,4.2162475586,0.4765625,0.4954376221
-8.5651e-06,0.0,0.5927333236,100974.59375,0.0,274.8157958984,2.19345e-05,2.6521606445,4.175201416,0.3027038574,0.2369232178
-8.3933e-06,0.0,0.5927321911,100925.96875,0.0,274.7098999023,1.90735e-05,2.3867492676,3.8993835449,0.5361785889,0.5157775879
-1.08562e-05,0.0,0.5926864743,100938.296875,0.0,274.6342773438,2.57492e-05,2.1985473633,3.6757507324,0.7247924805,0.8589477539
-1.20106e-05,2432.0,0.5925656557,100929.203125,21184.0,274.6090393066,3.48091e-05,2.6103057861,4.0334777832,0.5426330566,0.6557769775
-2.29473e-05,0.0,0.5923489332,100937.53125,81152.0,274.6604003906,4.43459e-05,2.7974090576,4.1476593018,0.1635284424,0.1189575195
-2.8138e-05,1024.0,0.5926883221,100924.09375,113216.0,274.8495178223,6.4373e-05,2.9597473145,4.3489227295,-0.435333252,-0.8077545166
-3.42485e-05,9664.0,0.5927208066,100865.71875,175744.0,274.9534301758,7.29561e-05,2.7790374756,4.0956573486,-0.2471618652,-0.5707397461
-3.3424e-05,704.0,0.5927724242,100832.234375,151040.0,274.9400024414,8.2016e-05,2.6371459961,3.8100585938,0.0192718506,-0.1677093506
-2.95551e-05,5952.0,0.5929086208,100805.4375,127168.0,274.954284668,9.82285e-05,2.6245880127,3.8855133057,0.0989074707,-0.0372161865
-2.23613e-05,2176.0,0.5929307342,100780.328125,78272.0,274.8734130859,0.0001187325,2.8070526123,4.2578887939,-0.0330200195,-0.29637146
-1.13859e-05,3712.0,0.5929889679,100778.421875,22208.0,274.8052062988,0.000108242,2.55909729,4.336807251,0.1652679443,-0.3362884521
-6.8289e-06,0.0,0.5929893255,100775.640625,0.0,274.9287414551,8.24928e-05,2.567855835,4.5384063721,0.2287597656,-0.5679473877
-5.0676e-06,0.0,0.5929886103,100764.78125,0.0,275.1943664551,8.4877e-05,2.8582458496,5.2208862305,0.1305236816,-0.8523712158
-4.3311e-06,0.0,0.5929887891,100768.03125,0.0,275.5411376953,0.0001277924,3.1355133057,5.5406036377,-0.34715271,-1.713760376
-2.4971e-06,0.0,0.5929937959,100765.53125,0.0,275.8261413574,0.0001893044,3.2614593506,5.482131958,-0.995803833,-2.4363708496
-3.4054e-06,0.0,0.5929993987,100736.890625,0.0,275.8500366211,0.0001497269,3.3417205811,5.51512146,-1.221496582,-2.6098175049
-5.5407e-06,0.0,0.5930016637,100735.3046875,0.0,275.8085327148,9.63211e-05,3.4212646484,5.6258239746,-1.162109375,-2.4242706299
-6.8671e-06,0.0,0.5930022597,100719.671875,0.0,275.7721557617,6.58035e-05,3.631072998,6.0930480957,-0.5559082031,-1.2774963379
-9.1221e-06,0.0,0.5930047631,100707.4140625,0.0,275.4592895508,4.19617e-05,3.698135376,6.2198944092,-0.2726135254,-0.9098968506
-6.6957e-06,0.0,0.5930082202,100663.0078125,0.0,275.012512207,1.95503e-05,3.6952362061,6.1275177002,-0.094039917,-0.5984039307
-1.45163e-05,0.0,0.592942059,100633.921875,0.0,274.6971435547,1.19209e-05,3.7509765625,6.1256866455,0.1672515869,-0.164932251
-1.17805e-05,0.0,0.5928723216,100586.75,0.0,274.3928527832,1.00136e-05,3.5221252441,5.8400115967,0.8446350098,0.92237854
-1.13691e-05,0.0,0.5929167867,100526.0390625,0.0,274.2424926758,4.14848e-05,3.1842193604,5.5690307617,1.7480010986,2.4156036377
-9.6199e-06,0.0,0.593108356,100444.3515625,0.0,274.3530883789,0.0002865791,3.0115509033,5.5649108887,2.5737457275,3.7852172852
-1.00886e-05,0.0,0.5932620764,100364.4375,0.0,274.4189147949,0.0003843307,3.7588653564,6.766418457,2.7264251709,4.1406707764
-1.32374e-05,0.0,0.5932748914,100319.28125,0.0,274.8346252441,0.0002355576,4.4269256592,7.6143341064,2.0800933838,2.9178619385
-1.54758e-05,0.0,0.5932759047,100291.453125,0.0,275.4198608398,0.0001001358,5.2102661133,8.5585327148,0.8801879883,0.8091583252
-2.2714e-05,1600.0,0.5932810903,100309.84375,28224.0,275.8346862793,0.0001173019,5.8607940674,9.3442230225,-0.2867889404,-0.9828643799
-4.28436e-05,11968.0,0.5931475759,100345.0078125,137600.0,275.9312744141,9.63211e-05,5.7627410889,9.1321716309,-0.8151702881,-1.6233520508
-5.96044e-05,154304.0,0.5926734209,100352.5625,372544.0,276.2573852539,0.0001068115,4.7099151611,7.681930542,-0.7342834473,-1.8975830078
-6.35334e-05,301824.0,0.5919786692,100344.953125,545792.0,276.1495056152,0.0001935959,4.8010253906,7.2723999023,-0.6492156982,-1.4084014893
-8.07764e-05,269376.0,0.591108501,100323.8046875,574528.0,276.3239746094,4.76837e-05,5.0144195557,7.5992736816,-0.2021484375,-0.5709686279
-6.10293e-05,118464.0,0.5906648636,100279.6796875,381888.0,276.4230651855,1.7643e-05,5.3068237305,8.5190582275,0.199432373,-0.0605316162
-4.68178e-05,51008.0,0.5902005434,100280.7421875,249600.0,276.3231201172,3.8147e-06,5.1564025879,8.7586669922,0.4987792969,0.3285217285
-2.51418e-05,4096.0,0.58996737,100289.1875,46784.0,275.9496154785,0.0,5.0712585449,8.8575897217,0.2891845703,-0.0328216553
-2.06102e-05,0.0,0.58974576,100300.9375,0.0,275.587890625,0.0,5.0051116943,8.7385559082,0.2427062988,-0.115447998
-1.6724e-05,0.0,0.5896036029,100284.625,0.0,275.2525634766,0.0,4.9453887939,8.6597900391,0.2574157715,-0.0303344727
-1.33202e-05,0.0,0.589492619,100304.2734375,0.0,275.1306762695,4.768e-07,4.6222381592,8.261138916,0.2154541016,-0.1384124756
-5.0392e-06,0.0,0.5894531608,100310.015625,0.0,274.8524780273,2.861e-06,4.2514038086,7.7746887207,0.0685119629,-0.4251251221
4.146e-06,0.0,0.589494884,100319.9296875,0.0,274.3848876953,0.0,3.7860870361,7.1609649658,0.0555114746,-0.4925231934
5.3772e-06,0.0,0.5895757079,100325.359375,0.0,273.9930725098,0.0,3.3050842285,6.5371398926,0.1922454834,-0.3279724121
4.9507e-06,0.0,0.5897098184,100328.6484375,0.0,273.1145324707,0.0,2.9901733398,5.9332427979,-0.0135650635,-0.7602081299
2.4061e-06,0.0,0.5898153782,100311.703125,0.0,273.0165100098,9.537e-07,2.2006530762,5.1156768799,0.6638793945,0.2564697266
2.0191e-06,0.0,0.5899330974,100295.796875,0.0,273.1757202148,6.6757e-06,1.6114196777,4.4181365967,1.2073364258,1.5002593994
2.1944e-06,0.0,0.5900655389,100263.234375,0.0,273.2378540039,2.57492e-05,1.0814361572,3.5940704346,1.7754211426,2.9150238037
2.5616e-06,0.0,0.5902124047,100230.484375,0.0,273.2443237305,8.24928e-05,0.5708465576,2.4346466064,2.3221893311,4.2635650635
1.7583e-06,0.0,0.5904064775,100162.7109375,0.0,273.5420532227,0.0003962517,0.1437225342,1.3398895264,2.8782043457,5.3880004883
-3.122e-07,0.0,0.5907915235,100066.8515625,0.0,273.6994628906,0.0003390312,0.6869506836,2.018737793,3.5145111084,6.2004241943
-1.8813e-06,0.0,0.5910986662,100039.78125,0.0,273.9009399414,0.0001964569,2.2803497314,4.7508850098,3.4915161133,5.8837127686
-2.5723e-06,0.0,0.5911656022,100018.84375,0.0,274.0702514648,8.24928e-05,3.1326141357,6.1935119629,2.7997589111,4.67578125
-3.7414e-06,0.0,0.591219902,100034.9765625,0.0,274.0415039062,1.43051e-05,3.0941467285,6.0935974121,2.5347900391,4.3226928711
-5.2473e-06,8896.0,0.591293335,100052.921875,59776.0,274.3239440918,2.0504e-05,2.9582061768,5.6851501465,2.7896881104,4.6167907715
-2.03771e-05,48384.0,0.5912562013,100051.953125,239936.0,274.8388671875,0.0001506805,2.5598144531,5.3100738525,3.0877227783,5.1438751221
-2.90985e-05,66880.0,0.5931181312,100011.859375,367296.0,275.1137695312,0.0003128052,2.1387786865,4.7264556885,2.8780975342,4.9489440918
-4.30427e-05,28800.0,0.5931572318,99976.78125,404224.0,275.2626342773,0.000518322,2.0649108887,3.8435211182,3.2041473389,5.1064453125
-4.35254e-05,80320.0,0.5931484103,99935.453125,418688.0,275.4776306152,0.0003929138,1.934677124,3.6473388672,3.0773620605,5.1024475098
-2.97108e-05,23744.0,0.5932241678,99918.5625,238976.0,275.4552612305,0.0002002716,2.5559234619,5.2122802734,2.713684082,4.9086608887
-1.591e-05,2944.0,0.5932251215,99925.359375,140032.0,275.4729309082,0.0002560616,3.2376251221,5.5059661865,1.8394927979,2.9545440674
-1.9337e-06,448.0,0.5932076573,99966.953125,27584.0,275.2001647949,0.0001654625,2.9786224365,5.2557678223,1.0093536377,1.5644836426
-2.6752e-06,0.0,0.5932117105,100005.921875,0.0,275.1642456055,8.29697e-05,2.8555145264,5.2402496338,0.3844146729,0.4165344238
3.2601e-06,0.0,0.5932152271,100041.25,0.0,274.8170776367,2.71797e-05,2.4356384277,4.7060546875,0.0818786621,-0.2693786621
2.0824e-06,0.0,0.5932205915,100065.3359375,0.0,274.7383422852,2.00272e-05,2.0360412598,4.2076721191,0.1997070312,-0.2138671875
3.0973e-06,0.0,0.5932255387,100080.5625,0.0,274.4480285645,4.768e-07,1.7571868896,3.985748291,0.3692626953,0.0897216797
1.2191e-06,0.0,0.593221724,100111.0,0.0,274.215423584,0.0,1.6732177734,3.7447662354,0.2795562744,-0.0105743408
-1.4815e-06,0.0,0.5931833386,100153.28125,0.0,274.2124023438,0.0,1.5606231689,3.2653808594,-0.024307251,-0.4920349121
6.489e-07,0.0,0.5931399465,100165.78125,0.0,273.9266357422,4.768e-07,0.8082275391,1.8755340576,-0.2536773682,-1.1064453125
-1.5285e-06,0.0,0.59313941,100188.4296875,0.0,274.0543823242,9.537e-07,0.8257751465,1.6304016113,0.0350189209,-0.5915985107
5.087e-07,0.0,0.5931067467,100176.4921875,0.0,273.553527832,9.537e-07,0.2908630371,1.159866333,0.5200500488,0.3381195068
9.378e-07,0.0,0.5930682421,100196.46875,0.0,273.062286377,4.768e-07,0.2816467285,1.2836608887,0.8062591553,1.3755645752
6.116e-07,0.0,0.5930868387,100230.125,0.0,272.9377746582,4.768e-07,0.4697113037,1.7557678223,0.8451385498,1.4622192383
-2.235e-07,0.0,0.5931458473,100221.1015625,0.0,272.9291381836,4.768e-07,0.5001831055,1.6609802246,0.7862091064,1.0693817139
4.354e-07,0.0,0.5932697654,100193.875,0.0,272.8659057617,4.768e-07,0.4506988525,1.2516937256,0.5879364014,0.5664367676
-1.369e-07,0.0,0.5932670832,100205.7890625,0.0,272.6045532227,1.4305e-06,0.0642089844,0.7306671143,0.5196685791,0.35206604
1.993e-07,0.0,0.5931510329,100228.8671875,0.0,272.2426757812,1.9073e-06,-0.3325500488,-0.0364685059,0.5035858154,0.4115753174
2.0759e-06,0.0,0.5931186676,100235.0,0.0,271.7483520508,9.537e-07,-0.6276397705,-0.9181671143,0.7734375,0.9144439697
1.9891e-06,3840.0,0.5930911303,100247.1328125,33856.0,272.340423584,9.537e-07,-1.1065979004,-1.5136260986,1.1715087891,1.4850158691
-1.37456e-05,54784.0,0.5928294063,100269.171875,197312.0,272.6890258789,1.52588e-05,-1.0935516357,-1.560836792,0.8802947998,1.2831878662
-3.32263e-05,83584.0,0.5924227834,100256.421875,328576.0,272.5149536133,2.0504e-05,-1.526763916,-1.9898681641,0.5846099854,0.8233642578
-4.91827e-05,202560.0,0.5917009711,100250.59375,468416.0,272.5151062012,1.09673e-05,-1.4195098877,-1.846786499,0.0830230713,0.1915435791
-5.10642e-05,176448.0,0.5911434293,100200.9375,461184.0,272.7247924805,5.722e-06,-1.741973877,-2.3536834717,-0.5390930176,-0.6614990234
-4.15291e-05,54400.0,0.5905586481,100186.0078125,292416.0,272.7320556641,8.5831e-06,-2.0158843994,-2.7928771973,-0.6987609863,-0.8658447266
-2.94128e-05,24512.0,0.5902078748,100181.46875,171776.0,272.6497802734,4.7684e-06,-2.1169128418,-3.3899993896,-0.5464019775,-0.7265625
-1.05719e-05,4928.0,0.5900553465,100175.4453125,33792.0,272.3277587891,3.8147e-06,-1.674987793,-3.2953796387,-0.3600311279,-0.2879943848
-7.1835e-06,0.0,0.5899787545,100178.9296875,0.0,272.4520874023,9.537e-07,-1.5364227295,-3.3295593262,-0.621383667,-0.5629882812
-1.05519e-05,0.0,0.5898600221,100171.3984375,0.0,272.5134887695,9.537e-07,-1.6350250244,-3.3357391357,-1.0910949707,-1.2850799561
-9.1088e-06,0.0,0.5897643566,100195.03125,0.0,272.3913574219,9.537e-07,-1.5854797363,-3.3251037598,-1.4134521484,-1.9061431885
-5.3805e-06,0.0,0.5897142291,100205.59375,0.0,272.4870300293,9.537e-07,-1.6301422119,-3.5953521729,-1.6128997803,-2.3722686768
-6.5889e-06,0.0,0.5896450281,100212.4609375,0.0,272.3765563965,1.9073e-06,-1.7478790283,-3.7053070068,-1.8531646729,-2.7897033691
