source,apv-system,apv-system,apv-system,atmosphere,biomass-bus,electricity-bus,irrigation-bus,precipitation-bus,solar-radiation-bus,sun,water-harvest-bus,water-source
2022-07-25 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.3433489,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.3433489
2022-07-25 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.8808633,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.8808633
2022-07-25 06:00:00,0.042495392,0.005972704,3.2e-08,3.2e-08,0.042495392,0.005972704,1.7211117,3.2e-08,0.0354112,0.035411200000000004,3.2e-08,1.7211117
2022-07-25 07:00:00,19.254818,2.6364147,3.2e-08,2.4448,19.254818,2.6364147,6.4710004,2.4448,15.735645,15.7356448,3.2e-08,6.4710004
2022-07-25 08:00:00,82.407156,10.749013,3.2e-08,0.6144,82.407156,10.749013,27.582674,0.6144,65.437011,65.4370112,3.2e-08,27.582674
2022-07-25 09:00:00,185.75583,21.436551,3.2e-08,0.3072,185.75583,21.436551,49.921967,0.3072,134.65362,134.6536224,3.2e-08,49.921967
2022-07-25 10:00:00,285.89106,30.194908,3.2e-08,0.3072,285.89106,30.194908,68.777456,0.3072,194.91963,194.9196288,3.2e-08,68.777456
2022-07-25 11:00:00,410.79131,38.69482,3.2e-08,0.1472,410.79131,38.69482,86.89153,0.1472,257.64971,257.6497056,3.2e-08,86.89153
2022-07-25 12:00:00,486.07301,42.063516,3.2e-08,3.2e-08,486.07301,42.063516,93.72709,3.2e-08,284.72414,284.7241408,3.2e-08,93.72709
2022-07-25 13:00:00,533.66008,44.470595,3.2e-08,3.2e-08,533.66008,44.470595,97.690971,3.2e-08,304.16346,304.163456,3.2e-08,97.690971
2022-07-25 14:00:00,536.05695,44.608527,3.2e-08,3.2e-08,536.05695,44.608527,93.932845,3.2e-08,305.52957,305.529568,3.2e-08,93.932845
2022-07-25 15:00:00,497.44951,41.704764,3.2e-08,3.2e-08,497.44951,41.704764,89.813699,3.2e-08,283.52498,283.5249792,3.2e-08,89.813699
2022-07-25 16:00:00,405.80891,34.816655,3.2e-08,3.2e-08,405.80891,34.816655,76.665756,3.2e-08,231.29375,231.2937504,3.2e-08,76.665756
2022-07-25 17:00:00,310.46071,27.793099,3.2e-08,3.2e-08,310.46071,27.793099,63.980463,3.2e-08,180.48938,180.489376,3.2e-08,63.980463
2022-07-25 18:00:00,177.05619,17.125,3.2e-08,3.2e-08,177.05619,17.125,43.985472,3.2e-08,107.73099,107.7309856,3.2e-08,43.985472
2022-07-25 19:00:00,72.336218,7.8566253,3.2e-08,3.2e-08,72.336218,7.8566253,25.239339,3.2e-08,48.031664,48.031664000000006,3.2e-08,25.239339
2022-07-25 20:00:00,6.2066846,0.73204502,3.2e-08,3.2e-08,6.2066846,0.73204502,11.473655,3.2e-08,4.3867552,4.3867552,3.2e-08,11.473655
2022-07-25 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3142467,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.3142467
2022-07-25 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.2675793,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.2675793
2022-07-25 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.8138172,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.8138172
2022-07-26 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.2192731,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.2192731
2022-07-26 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.4653193,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.4653193
2022-07-26 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.2545092,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.2545092
2022-07-26 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.4107963,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.4107963
2022-07-26 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.3751363,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.3751363
2022-07-26 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.4812252,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.4812252
2022-07-26 06:00:00,0.023357088,0.003419328,3.2e-08,3.2e-08,0.023357088,0.003419328,1.6177665,3.2e-08,0.0202336,0.0202336,3.2e-08,1.6177665
2022-07-26 07:00:00,17.737818,2.6152654,3.2e-08,2.1376,17.737818,2.6152654,5.5324437,2.1376,15.553501,15.5535008,3.2e-08,5.5324437
2022-07-26 08:00:00,76.040795,10.474651,3.2e-08,1.5232,76.040795,10.474651,23.443203,1.5232,63.549747,63.549747200000006,3.2e-08,23.443203
2022-07-26 09:00:00,150.7755,18.547751,3.2e-08,1.0688,150.7755,18.547751,40.674444,1.0688,115.28511,115.2851072,3.2e-08,40.674444
2022-07-26 10:00:00,262.89576,28.516321,3.2e-08,0.3072,262.89576,28.516321,62.226064,0.3072,182.9737,182.973696,3.2e-08,62.226064
2022-07-26 11:00:00,365.49219,35.968317,3.2e-08,0.3072,365.49219,35.968317,73.881486,0.3072,236.9252,236.9251968,3.2e-08,73.881486
2022-07-26 12:00:00,418.67175,38.971276,3.2e-08,3.2e-08,418.67175,38.971276,76.07079,3.2e-08,259.93162,259.931616,3.2e-08,76.07079
2022-07-26 13:00:00,508.70879,45.159519,3.2e-08,3.2e-08,508.70879,45.159519,86.436391,3.2e-08,307.80139,307.8013856,3.2e-08,86.436391
2022-07-26 14:00:00,503.57837,44.156937,3.2e-08,3.2e-08,503.57837,44.156937,87.01211,3.2e-08,300.38893,300.38892799999996,3.2e-08,87.01211
2022-07-26 15:00:00,484.63427,42.278423,3.2e-08,3.2e-08,484.63427,42.278423,85.159983,3.2e-08,286.16108,286.1610752,3.2e-08,85.159983
2022-07-26 16:00:00,399.00828,35.904226,3.2e-08,3.2e-08,399.00828,35.904226,73.392678,3.2e-08,238.09904,238.09904,3.2e-08,73.392678
2022-07-26 17:00:00,288.28358,27.895696,3.2e-08,3.2e-08,288.28358,27.895696,57.668059,3.2e-08,180.1352,180.1352,3.2e-08,57.668059
2022-07-26 18:00:00,173.77794,18.132373,3.2e-08,3.2e-08,173.77794,18.132373,41.546889,3.2e-08,113.74191,113.74191359999999,3.2e-08,41.546889
2022-07-26 19:00:00,67.248982,7.8138659,3.2e-08,3.2e-08,67.248982,7.8138659,24.569199,3.2e-08,47.571235,47.571235200000004,3.2e-08,24.569199
2022-07-26 20:00:00,5.5686954,0.70529155,3.2e-08,3.2e-08,5.5686954,0.70529155,12.327159,3.2e-08,4.2096672,4.2096672,3.2e-08,12.327159
2022-07-26 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.898107,3.2e-08,3.2e-08,3.2e-08,3.2e-08,10.898107
2022-07-26 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.5529532,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.5529532
2022-07-26 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.66381,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.66381
2022-07-27 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.6745186,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.6745186
2022-07-27 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4999299,3.2e-08,3.2e-08,3.2e-08,3.2e-08,5.4999299
2022-07-27 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.8728643,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.8728643
2022-07-27 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.7526505,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.7526505
2022-07-27 04:00:00,3.2e-08,3.2e-08,3.2e-08,0.9216,3.2e-08,3.2e-08,2.8397576,0.9216,3.2e-08,3.2e-08,3.2e-08,2.8397576
2022-07-27 05:00:00,3.2e-08,3.2e-08,3.2e-08,1.9904,3.2e-08,3.2e-08,0.90800371,1.9904,3.2e-08,3.2e-08,3.2e-08,0.90800371
2022-07-27 06:00:00,0.010887744,3.2e-08,3.2e-08,3.6608,0.010887744,3.2e-08,3.2e-08,3.6608,0.010112,0.010112000000000001,3.2e-08,3.2e-08
2022-07-27 07:00:00,16.565599,2.4842994,3.2e-08,2.592,16.565599,2.4842994,5.404998,2.592,14.759123,14.7591232,3.2e-08,5.404998
2022-07-27 08:00:00,69.154999,9.6069434,3.2e-08,1.8304,69.154999,9.6069434,21.231839,1.8304,58.151056,58.151056,3.2e-08,21.231839
2022-07-27 09:00:00,141.77121,17.99087,3.2e-08,1.8304,141.77121,17.99087,38.498933,1.8304,111.48529,111.4852928,3.2e-08,38.498933
2022-07-27 10:00:00,220.36138,24.494677,3.2e-08,0.3072,220.36138,24.494677,57.35104,0.3072,155.36295,155.36295040000002,3.2e-08,57.35104
2022-07-27 11:00:00,369.70205,36.218166,3.2e-08,3.2e-08,369.70205,36.218166,77.298901,3.2e-08,238.81246,238.8124608,3.2e-08,77.298901
2022-07-27 12:00:00,475.40875,43.626865,3.2e-08,3.2e-08,475.40875,43.626865,87.362819,3.2e-08,295.20781,295.207808,3.2e-08,87.362819
2022-07-27 13:00:00,523.6765,46.51199,3.2e-08,3.2e-08,523.6765,46.51199,90.074136,3.2e-08,318.29014,318.290144,3.2e-08,90.074136
2022-07-27 14:00:00,526.90711,45.780645,3.2e-08,3.2e-08,526.90711,45.780645,89.203813,3.2e-08,313.18488,313.1848832,3.2e-08,89.203813
2022-07-27 15:00:00,472.60983,41.912354,3.2e-08,3.2e-08,472.60983,41.912354,82.069715,3.2e-08,282.99371,282.993712,3.2e-08,82.069715
2022-07-27 16:00:00,403.85854,36.478395,3.2e-08,3.2e-08,403.85854,36.478395,74.127123,3.2e-08,242.21258,242.212576,3.2e-08,74.127123
2022-07-27 17:00:00,295.41765,28.18723,3.2e-08,3.2e-08,295.41765,28.18723,59.580769,3.2e-08,182.34123,182.341232,3.2e-08,59.580769
2022-07-27 18:00:00,176.45902,18.088524,3.2e-08,3.2e-08,176.45902,18.088524,42.855247,3.2e-08,113.59011,113.59011199999999,3.2e-08,42.855247
2022-07-27 19:00:00,68.324883,7.6760964,3.2e-08,3.2e-08,68.324883,7.6760964,25.455488,3.2e-08,46.812275,46.8122752,3.2e-08,25.455488
2022-07-27 20:00:00,5.5436497,0.66970784,3.2e-08,3.2e-08,5.5436497,0.66970784,12.959597,3.2e-08,4.0072768,4.0072768,3.2e-08,12.959597
2022-07-27 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.6383738,3.2e-08,3.2e-08,3.2e-08,3.2e-08,9.6383738
2022-07-27 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.6844736,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.6844736
2022-07-27 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.7089844,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.7089844
2022-07-28 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.1178467,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.1178467
2022-07-28 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.9840579,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.9840579
2022-07-28 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.7057588,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.7057588
2022-07-28 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.1058477,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.1058477
2022-07-28 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.8933392,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.8933392
2022-07-28 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.592621,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.592621
2022-07-28 06:00:00,0.00565408,3.2e-08,3.2e-08,3.2e-08,0.00565408,3.2e-08,2.0684224,3.2e-08,0.005056,0.005056000000000001,3.2e-08,2.0684224
2022-07-28 07:00:00,18.514408,2.7197082,3.2e-08,1.376,18.514408,2.7197082,6.9756679,1.376,16.180899,16.1808992,3.2e-08,6.9756679
2022-07-28 08:00:00,77.497412,10.561168,3.2e-08,0.6144,77.497412,10.561168,25.929256,0.6144,64.121488,64.121488,3.2e-08,25.929256
2022-07-28 09:00:00,172.72123,21.048593,3.2e-08,3.2e-08,172.72123,21.048593,49.096777,3.2e-08,131.6684,131.66840000000002,3.2e-08,49.096777
2022-07-28 10:00:00,279.69421,30.355377,3.2e-08,0.3072,279.69421,30.355377,68.884042,0.3072,195.67857,195.67857279999998,3.2e-08,68.884042
2022-07-28 11:00:00,391.30825,37.59596,3.2e-08,3.2e-08,391.30825,37.59596,83.466069,3.2e-08,249.19496,249.19495999999998,3.2e-08,83.466069
2022-07-28 12:00:00,478.12204,42.38159,3.2e-08,3.2e-08,478.12204,42.38159,90.643618,3.2e-08,286.5608,286.5608,3.2e-08,90.643618
2022-07-28 13:00:00,533.41784,45.94323,3.2e-08,3.2e-08,533.41784,45.94323,96.137413,3.2e-08,314.68764,314.6876352,3.2e-08,96.137413
2022-07-28 14:00:00,536.83183,45.192109,3.2e-08,3.2e-08,536.83183,45.192109,96.716052,3.2e-08,309.46602,309.466016,3.2e-08,96.716052
2022-07-28 15:00:00,491.07412,41.655442,3.2e-08,3.2e-08,491.07412,41.655442,90.556329,3.2e-08,282.11334,282.113344,3.2e-08,90.556329
2022-07-28 16:00:00,414.4586,35.801192,3.2e-08,3.2e-08,414.4586,35.801192,80.982946,3.2e-08,238.14458,238.144576,3.2e-08,80.982946
2022-07-28 17:00:00,306.06023,27.655438,3.2e-08,3.2e-08,306.06023,27.655438,65.827297,3.2e-08,179.40154,179.401536,3.2e-08,65.827297
2022-07-28 18:00:00,185.81344,17.721799,3.2e-08,3.2e-08,185.81344,17.721799,48.335931,3.2e-08,111.75345,111.7534464,3.2e-08,48.335931
2022-07-28 19:00:00,71.349507,7.4167321,3.2e-08,3.2e-08,71.349507,7.4167321,28.475685,3.2e-08,45.425923,45.4259232,3.2e-08,28.475685
2022-07-28 20:00:00,5.327758,0.62027229,3.2e-08,3.2e-08,5.327758,0.62027229,12.563772,3.2e-08,3.7188672,3.7188672,3.2e-08,12.563772
2022-07-28 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.8362928,3.2e-08,3.2e-08,3.2e-08,3.2e-08,8.8362928
2022-07-28 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.5283594,3.2e-08,3.2e-08,3.2e-08,3.2e-08,7.5283594
2022-07-28 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.4227785,3.2e-08,3.2e-08,3.2e-08,3.2e-08,4.4227785
2022-07-29 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.8863049,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.8863049
2022-07-29 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.0741538,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.0741538
2022-07-29 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.5646517,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.5646517
2022-07-29 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.0907368,3.2e-08,3.2e-08,3.2e-08,3.2e-08,2.0907368
2022-07-29 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.6104572,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.6104572
2022-07-29 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.6371809,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.6371809
2022-07-29 06:00:00,0.00591312,3.2e-08,3.2e-08,3.2e-08,0.00591312,3.2e-08,1.3400719,3.2e-08,0.005056,0.005056000000000001,3.2e-08,1.3400719
2022-07-29 07:00:00,16.320468,2.3333501,3.2e-08,3.0464,16.320468,2.3333501,4.7244623,3.0464,13.888854,13.8888544,3.2e-08,4.7244623
2022-07-29 08:00:00,71.056473,9.1661219,3.2e-08,2.4448,71.056473,9.1661219,21.508571,2.4448,55.641446,55.64144640000001,3.2e-08,21.508571
2022-07-29 09:00:00,164.0055,18.959221,3.2e-08,1.5232,164.0055,18.959221,42.946422,1.5232,118.38671,118.3867104,3.2e-08,42.946422
2022-07-29 10:00:00,250.68272,27.560975,3.2e-08,0.9216,250.68272,27.560975,57.89586,0.9216,176.26453,176.26453120000002,3.2e-08,57.89586
2022-07-29 11:00:00,381.51862,37.188578,3.2e-08,0.3072,381.51862,37.188578,78.622255,0.3072,245.95168,245.95168,3.2e-08,78.622255
2022-07-29 12:00:00,445.8459,40.841839,3.2e-08,3.2e-08,445.8459,40.841839,88.0677,3.2e-08,274.19488,274.19488,3.2e-08,88.0677
2022-07-29 13:00:00,521.10434,45.196526,3.2e-08,0.1472,521.10434,45.196526,97.937037,0.1472,308.69696,308.69696,3.2e-08,97.937037
2022-07-29 14:00:00,504.57447,43.122037,3.2e-08,3.2e-08,504.57447,43.122037,93.294821,3.2e-08,293.10298,293.102976,3.2e-08,93.294821
2022-07-29 15:00:00,491.12033,41.366472,3.2e-08,3.2e-08,491.12033,41.366472,91.722548,3.2e-08,280.0945,280.094496,3.2e-08,91.722548
2022-07-29 16:00:00,398.60807,34.588476,3.2e-08,3.2e-08,398.60807,34.588476,79.258575,3.2e-08,229.23446,229.234464,3.2e-08,79.258575
2022-07-29 17:00:00,292.87656,26.870732,3.2e-08,3.2e-08,292.87656,26.870732,63.677247,3.2e-08,173.75998,173.7599808,3.2e-08,63.677247
2022-07-29 18:00:00,173.02653,16.899446,3.2e-08,3.2e-08,173.02653,16.899446,44.438513,3.2e-08,106.18272,106.18271999999999,3.2e-08,44.438513
2022-07-29 19:00:00,62.528759,6.8662862,3.2e-08,3.2e-08,62.528759,6.8662862,22.409483,3.2e-08,41.858842,41.8588416,3.2e-08,22.409483
2022-07-29 20:00:00,4.9439858,0.59438262,3.2e-08,3.2e-08,4.9439858,0.59438262,7.3669643,3.2e-08,3.5569664,3.5569664000000003,3.2e-08,7.3669643
2022-07-29 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.980027,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.980027
2022-07-29 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.5888905,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.5888905
2022-07-29 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.1007357,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.1007357
2022-07-30 00:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,1.4496781,0.3072,3.2e-08,3.2e-08,3.2e-08,1.4496781
2022-07-30 01:00:00,3.2e-08,3.2e-08,3.2e-08,0.7616,3.2e-08,3.2e-08,0.92767638,0.7616,3.2e-08,3.2e-08,3.2e-08,0.92767638
2022-07-30 02:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,2.3305584,0.3072,3.2e-08,3.2e-08,3.2e-08,2.3305584
2022-07-30 03:00:00,3.2e-08,3.2e-08,3.2e-08,0.9216,3.2e-08,3.2e-08,2.7722461,0.9216,3.2e-08,3.2e-08,3.2e-08,2.7722461
2022-07-30 04:00:00,3.2e-08,3.2e-08,3.2e-08,0.7616,3.2e-08,3.2e-08,3.6669163,0.7616,3.2e-08,3.2e-08,3.2e-08,3.6669163
2022-07-30 05:00:00,3.2e-08,3.2e-08,3.2e-08,2.1376,3.2e-08,3.2e-08,2.1702272,2.1376,3.2e-08,3.2e-08,3.2e-08,2.1702272
2022-07-30 06:00:00,3.2e-08,3.2e-08,3.2e-08,5.6512,3.2e-08,3.2e-08,3.2e-08,5.6512,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-07-30 07:00:00,20.145522,2.4908081,3.2e-08,3.968,20.145522,2.4908081,7.8353337,3.968,14.941267,14.941267199999999,3.2e-08,7.8353337
2022-07-30 08:00:00,82.877111,10.04164,3.2e-08,4.5824,82.877111,10.04164,26.566918,4.5824,61.282998,61.282998400000004,3.2e-08,26.566918
2022-07-30 09:00:00,188.93689,20.081978,3.2e-08,0.1472,188.93689,20.081978,58.51511,0.1472,126.3962,126.3962016,3.2e-08,58.51511
2022-07-30 10:00:00,293.25986,28.064487,3.2e-08,0.9216,293.25986,28.064487,76.571019,0.9216,181.45072,181.45072,3.2e-08,76.571019
2022-07-30 11:00:00,448.89054,38.05719,3.2e-08,0.6144,448.89054,38.05719,96.343104,0.6144,255.84844,255.84843840000002,3.2e-08,96.343104
2022-07-30 12:00:00,499.35811,41.581682,3.2e-08,0.6144,499.35811,41.581682,101.70745,0.6144,284.6128,284.6128,3.2e-08,101.70745
2022-07-30 13:00:00,537.70816,44.333483,3.2e-08,3.2e-08,537.70816,44.333483,104.45511,3.2e-08,306.47069,306.470688,3.2e-08,104.45511
2022-07-30 14:00:00,491.19986,40.981803,3.2e-08,3.2e-08,491.19986,40.981803,98.281142,3.2e-08,279.96294,279.962944,3.2e-08,98.281142
2022-07-30 15:00:00,471.4212,39.490259,3.2e-08,3.2e-08,471.4212,39.490259,99.1243,3.2e-08,268.68995,268.689952,3.2e-08,99.1243
2022-07-30 16:00:00,382.94981,32.821682,3.2e-08,3.2e-08,382.94981,32.821682,85.128459,3.2e-08,218.26504,218.26504,3.2e-08,85.128459
2022-07-30 17:00:00,290.17295,25.466292,3.2e-08,3.2e-08,290.17295,25.466292,69.389534,3.2e-08,165.38619,165.386192,3.2e-08,69.389534
2022-07-30 18:00:00,166.7782,15.102678,3.2e-08,3.2e-08,166.7782,15.102678,46.694173,3.2e-08,95.056454,95.0564544,3.2e-08,46.694173
2022-07-30 19:00:00,66.99093,6.8023597,3.2e-08,3.2e-08,66.99093,6.8023597,27.24191,3.2e-08,41.671635,41.6716352,3.2e-08,27.24191
2022-07-30 20:00:00,4.5571191,0.50409971,3.2e-08,3.2e-08,4.5571191,0.50409971,11.001033,3.2e-08,3.0307552,3.0307551999999998,3.2e-08,11.001033
2022-07-30 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.9212272,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.9212272
2022-07-30 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.119334,3.2e-08,3.2e-08,3.2e-08,3.2e-08,6.119334
2022-07-30 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.671786,3.2e-08,3.2e-08,3.2e-08,3.2e-08,1.671786
2022-07-31 00:00:00,3.2e-08,3.2e-08,3.2e-08,0.1472,3.2e-08,3.2e-08,2.8740755,0.1472,3.2e-08,3.2e-08,3.2e-08,2.8740755
2022-07-31 01:00:00,3.2e-08,3.2e-08,3.2e-08,0.7616,3.2e-08,3.2e-08,4.3865436,0.7616,3.2e-08,3.2e-08,3.2e-08,4.3865436
2022-07-31 02:00:00,3.2e-08,3.2e-08,3.2e-08,0.4544,3.2e-08,3.2e-08,5.7163461,0.4544,3.2e-08,3.2e-08,3.2e-08,5.7163461
2022-07-31 03:00:00,3.2e-08,3.2e-08,3.2e-08,1.0688,3.2e-08,3.2e-08,3.3030361,1.0688,3.2e-08,3.2e-08,3.2e-08,3.3030361
2022-07-31 04:00:00,3.2e-08,3.2e-08,3.2e-08,1.216,3.2e-08,3.2e-08,1.6769124,1.216,3.2e-08,3.2e-08,3.2e-08,1.6769124
2022-07-31 05:00:00,3.2e-08,3.2e-08,3.2e-08,4.4224,3.2e-08,3.2e-08,3.2e-08,4.4224,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-07-31 06:00:00,3.2e-08,3.2e-08,3.2e-08,4.5824,3.2e-08,3.2e-08,3.2e-08,4.5824,3.2e-08,3.2e-08,3.2e-08,3.2e-08
2022-07-31 07:00:00,21.455777,2.4078383,3.2e-08,4.8896,21.455777,2.4078383,6.9797233,4.8896,14.521322,14.521321599999998,3.2e-08,6.9797233
2022-07-31 08:00:00,87.391035,9.2448521,3.2e-08,2.752,87.391035,9.2448521,30.554285,2.752,56.784931,56.784931199999995,3.2e-08,30.554285
2022-07-31 09:00:00,192.49576,18.480689,3.2e-08,1.5232,192.49576,18.480689,58.085529,1.5232,116.69171,116.691712,3.2e-08,58.085529
2022-07-31 10:00:00,287.05217,26.851317,3.2e-08,3.2e-08,287.05217,26.851317,74.060179,3.2e-08,173.3704,173.3704,3.2e-08,74.060179
2022-07-31 11:00:00,421.34424,35.897987,3.2e-08,3.2e-08,421.34424,35.897987,94.56009,3.2e-08,240.14822,240.148224,3.2e-08,94.56009
2022-07-31 12:00:00,516.98853,42.803634,3.2e-08,3.2e-08,516.98853,42.803634,109.11743,3.2e-08,294.66139,294.6613856,3.2e-08,109.11743
2022-07-31 13:00:00,526.18539,43.36754,3.2e-08,3.2e-08,526.18539,43.36754,107.69758,3.2e-08,299.9032,299.9032,3.2e-08,107.69758
2022-07-31 14:00:00,520.27308,42.746822,3.2e-08,3.2e-08,520.27308,42.746822,111.2218,3.2e-08,296.53344,296.53344,3.2e-08,111.2218
2022-07-31 15:00:00,467.04465,38.78316,3.2e-08,3.2e-08,467.04465,38.78316,106.37046,3.2e-08,266.19551,266.1955072,3.2e-08,106.37046
2022-07-31 16:00:00,385.16025,32.712816,3.2e-08,3.2e-08,385.16025,32.712816,91.385399,3.2e-08,219.5249,219.524896,3.2e-08,91.385399
2022-07-31 17:00:00,297.99388,25.851898,3.2e-08,3.2e-08,297.99388,25.851898,76.539761,3.2e-08,169.84379,169.84378880000003,3.2e-08,76.539761
2022-07-31 18:00:00,198.35485,17.678496,3.2e-08,3.2e-08,198.35485,17.678496,58.485849,3.2e-08,113.05379,113.05379200000002,3.2e-08,58.485849
2022-07-31 19:00:00,79.602927,7.3163577,3.2e-08,3.2e-08,79.602927,7.3163577,38.343681,3.2e-08,45.370269,45.3702688,3.2e-08,38.343681
2022-07-31 20:00:00,5.6903463,0.53339533,3.2e-08,3.2e-08,5.6903463,0.53339533,22.944055,3.2e-08,3.2432544,3.2432544,3.2e-08,22.944055
